-0.0347761	-0.0349826	-0.0350816	-0.0350923	-0.0350327	-0.0349194	-0.0347671	-0.0345887	-0.0343942	-0.0341911	-0.0339841	-0.033775	-0.0335623	-0.033342	-0.033107	-0.0328477	-0.0325523	-0.0322068	-0.0317954	-0.0313014	-0.030707	-0.0299943	-0.0291452	-0.0281428	-0.0269709	-0.0256153	-0.0240636	-0.0223063	-0.0203364	-0.0181506	-0.0157487	-0.0131346	-0.0103159	-0.00730417	-0.00411481	-0.000767162	0.00271581	0.00630771	0.00997906	0.0136976	0.0174289	0.0211365	0.0247828	0.0283296	0.0317384	0.0349712	0.037991	0.0407628	0.0432534	0.0454326	0.0472735	0.0487528	0.0498515	0.0505549	0.0508529	0.0507406	0.0502176	0.049289	0.0479643	0.0462583	0.0441897	0.0417821	0.0390624	0.0360614	0.0328124	0.0293514	0.0257162	0.0219459	0.01808	0.0141584	0.0102202	0.00630336	0.00244433	-0.00132279	-0.00496655	-0.00845855	-0.0117738	-0.0148911	-0.017793	-0.0204663	-0.0229016	-0.0250937	-0.0270414	-0.0287472	-0.0302171	-0.0314604	-0.0324891	-0.0333178	-0.0339631	-0.0344428	
-0.0346157	-0.0348702	-0.0350162	-0.0350722	-0.0350554	-0.0349819	-0.034866	-0.0347199	-0.0345534	-0.0343738	-0.0341854	-0.03399	-0.0337862	-0.0335699	-0.0333344	-0.0330702	-0.0327659	-0.0324078	-0.0319809	-0.0314686	-0.030854	-0.0301196	-0.0292481	-0.0282229	-0.0270288	-0.0256518	-0.0240804	-0.0223052	-0.02032	-0.0181217	-0.0157104	-0.0130903	-0.0102691	-0.00725829	-0.00407343	-0.000733664	0.00273825	0.00631621	0.00997109	0.0136711	0.0173821	0.0210685	0.0246931	0.0282182	0.0316059	0.034819	0.037821	0.0405774	0.0430556	0.0452259	0.0470617	0.0485403	0.0496427	0.0503545	0.0506658	0.0505715	0.0500713	0.04917	0.047877	0.0462065	0.044177	0.0418114	0.0391362	0.0361814	0.0329797	0.0295664	0.0259786	0.0222546	0.0184332	0.0145536	0.0106542	0.00677244	0.00294405	-0.000797324	-0.00442063	-0.00789783	-0.0112042	-0.0143186	-0.0172238	-0.0199063	-0.0223568	-0.0245698	-0.0265437	-0.0282806	-0.0297861	-0.0310687	-0.03214	-0.0330139	-0.0337061	-0.0342339	
-0.0344603	-0.0347688	-0.0349674	-0.0350737	-0.0351043	-0.0350746	-0.0349983	-0.0348869	-0.03475	-0.0345945	-0.0344245	-0.0342416	-0.0340446	-0.0338294	-0.0335895	-0.0333159	-0.0329975	-0.0326212	-0.0321723	-0.0316353	-0.0309936	-0.0302306	-0.0293297	-0.0282752	-0.0270523	-0.025648	-0.0240512	-0.0222534	-0.0202486	-0.0180344	-0.0156113	-0.0129835	-0.010159	-0.00714952	-0.00397039	-0.000640658	0.00281716	0.00637731	0.0100111	0.0136872	0.0173722	0.021031	0.0246271	0.0281236	0.0314834	0.0346698	0.0376473	0.0403818	0.0428416	0.0449975	0.0468234	0.048297	0.0493998	0.0501175	0.0504403	0.0503634	0.0498862	0.0490134	0.047754	0.0461219	0.0441351	0.0418158	0.03919	0.0362868	0.0331383	0.0297788	0.0262446	0.0225731	0.0188025	0.0149708	0.0111158	0.00727419	0.00348101	-0.000230675	-0.00383034	-0.00729033	-0.0105862	-0.0136971	-0.0166057	-0.0192986	-0.0217663	-0.0240029	-0.0260065	-0.0277787	-0.0293245	-0.0306518	-0.0317715	-0.0326965	-0.0334418	-0.0340239	
-0.0343108	-0.0346789	-0.0349354	-0.035097	-0.0351794	-0.0351971	-0.0351633	-0.0350889	-0.034983	-0.034852	-0.0347001	-0.0345285	-0.0343362	-0.0341191	-0.0338712	-0.0335838	-0.0332461	-0.0328459	-0.0323691	-0.0318008	-0.0311254	-0.0303271	-0.0293902	-0.0282996	-0.0270417	-0.0256042	-0.0239767	-0.0221514	-0.0201231	-0.0178896	-0.0154521	-0.0128151	-0.00998676	-0.0069788	-0.00380658	-0.00048898	0.00295179	0.00649036	0.0100985	0.0137456	0.0173989	0.0210239	0.0245851	0.0280463	0.0313713	0.0345243	0.0374706	0.040177	0.0426125	0.0447485	0.0465597	0.0480242	0.049124	0.049845	0.0501778	0.0501174	0.0496633	0.0488199	0.0475959	0.0460048	0.0440641	0.0417953	0.0392234	0.036377	0.0332872	0.0299873	0.0265127	0.0228998	0.0191857	0.0154076	0.0116024	0.00780587	0.0040523	0.00037406	-0.00319889	-0.00663936	-0.00992328	-0.0130299	-0.0159421	-0.0186464	-0.021133	-0.0233959	-0.0254326	-0.0272442	-0.0288349	-0.030212	-0.0313854	-0.0323673	-0.0331717	-0.033814	
-0.0341679	-0.034601	-0.0349205	-0.0351419	-0.03528	-0.0353488	-0.0353602	-0.0353249	-0.0352512	-0.0351453	-0.0350109	-0.0348494	-0.0346596	-0.0344378	-0.0341781	-0.0338724	-0.0335106	-0.0330809	-0.0325703	-0.0319645	-0.031249	-0.0304088	-0.0294292	-0.0282964	-0.0269974	-0.0255209	-0.0238574	-0.022	-0.0199442	-0.0176883	-0.0152341	-0.0125863	-0.00975346	-0.00674729	-0.00358313	-0.000279669	0.0031412	0.00665456	0.0102328	0.0138459	0.0174619	0.0210472	0.0245671	0.0279865	0.0312702	0.0343832	0.0372919	0.039964	0.0423693	0.0444802	0.046272	0.0477233	0.0488167	0.0495386	0.0498795	0.0498347	0.0494037	0.0485905	0.0474037	0.045856	0.0439645	0.0417498	0.0392364	0.0364516	0.0334256	0.0301909	0.0267815	0.0232328	0.0195808	0.0158618	0.0121115	0.00836468	0.00465489	0.0010137	-0.0025296	-0.00594834	-0.00921883	-0.0123206	-0.0152366	-0.0179532	-0.0204605	-0.0227521	-0.024825	-0.0266797	-0.0283197	-0.0297514	-0.0309838	-0.032028	-0.032897	-0.0336052	
-0.0340325	-0.0345355	-0.0349226	-0.0352081	-0.0354059	-0.0355288	-0.0355882	-0.0355937	-0.0355533	-0.0354727	-0.0353554	-0.0352027	-0.0350133	-0.0347839	-0.0345089	-0.0341807	-0.0337899	-0.0333254	-0.0327751	-0.0321259	-0.0313639	-0.0304755	-0.0294471	-0.0282657	-0.0269197	-0.0253987	-0.0236944	-0.0218004	-0.0197132	-0.0174319	-0.0149585	-0.0122985	-0.00946049	-0.00645634	-0.00330134	-1.39509e-05	0.00338427	0.00686894	0.010413	0.0139873	0.0175607	0.0211005	0.0245731	0.0279445	0.0311804	0.0342471	0.0371119	0.0397437	0.0421133	0.0441938	0.0459615	0.0473957	0.0484795	0.0491995	0.0495469	0.0495168	0.0491087	0.0483264	0.0471781	0.045676	0.0438366	0.0416797	0.0392287	0.03651	0.0335529	0.0303884	0.0270495	0.0235704	0.0199859	0.016331	0.0126403	0.00894774	0.0052857	0.00168497	-0.00182589	-0.00522078	-0.00847646	-0.0115727	-0.0144925	-0.0172224	-0.019752	-0.0220747	-0.0241868	-0.0260882	-0.0277816	-0.0292725	-0.0305687	-0.0316804	-0.0326193	-0.0333986	
-0.0339051	-0.0344828	-0.0349419	-0.0352955	-0.0355565	-0.0357365	-0.0358461	-0.0358942	-0.0358881	-0.035833	-0.0357322	-0.0355868	-0.0353957	-0.0351558	-0.034862	-0.0345072	-0.0340826	-0.0335783	-0.0329828	-0.0322841	-0.0314698	-0.030527	-0.0294437	-0.0282079	-0.0268092	-0.0252385	-0.0234884	-0.0215536	-0.0194313	-0.0171215	-0.0146269	-0.0119532	-0.00910941	-0.00610749	-0.00296268	0.00030678	0.00367974	0.00713235	0.0106383	0.0141692	0.0176948	0.0211836	0.0246031	0.0279203	0.0311023	0.0341165	0.0369315	0.0395172	0.0418456	0.0438908	0.0456299	0.047043	0.0481138	0.0488296	0.0491816	0.0491651	0.0487796	0.0480287	0.0469202	0.0454658	0.043681	0.0415851	0.0392003	0.036552	0.0336682	0.0305788	0.0273154	0.0239109	0.0203988	0.0168128	0.0131864	0.00955216	0.00594162	0.00238456	-0.00109122	-0.00446028	-0.00769981	-0.0107899	-0.0137138	-0.0164576	-0.0190111	-0.021367	-0.0235212	-0.0254727	-0.0272233	-0.0287775	-0.0301422	-0.0313261	-0.0323398	-0.0331952	
-0.0337865	-0.0344431	-0.0349782	-0.0354037	-0.035731	-0.0359709	-0.0361328	-0.036225	-0.0362539	-0.0362243	-0.0361394	-0.036	-0.0358052	-0.0355521	-0.035236	-0.0348505	-0.0343877	-0.0338384	-0.0331924	-0.0324388	-0.0315662	-0.0305633	-0.0294192	-0.0281234	-0.0266667	-0.0250411	-0.0232405	-0.0212608	-0.0191	-0.0167589	-0.0142408	-0.0115521	-0.00870192	-0.00570244	-0.00256881	0.000680974	0.00402617	0.00744353	0.0109075	0.0143906	0.0178636	0.0212961	0.0246569	0.0279141	0.0310363	0.0339921	0.0367515	0.0392856	0.0415675	0.0435725	0.0452786	0.0466669	0.0477215	0.0484305	0.0487852	0.0487812	0.048418	0.0476989	0.0466312	0.0452262	0.0434985	0.0414664	0.0391513	0.0365773	0.033771	0.0307611	0.0275779	0.0242526	0.0208175	0.0173049	0.013747	0.010175	0.00661949	0.00310912	-0.000329103	-0.00367044	-0.00689259	-0.00997597	-0.0129039	-0.0156625	-0.0182412	-0.0206323	-0.0228312	-0.0248359	-0.0266473	-0.0282689	-0.0297063	-0.0309669	-0.03206	-0.0329961	
-0.0336771	-0.0344167	-0.0350315	-0.0355322	-0.0359289	-0.036231	-0.0364472	-0.0365846	-0.0366492	-0.0366452	-0.0365754	-0.0364406	-0.0362399	-0.0359709	-0.0356292	-0.0352092	-0.0347038	-0.0341048	-0.0334032	-0.0325892	-0.0316529	-0.0305843	-0.0293739	-0.0280126	-0.0264927	-0.0248075	-0.0229521	-0.0209234	-0.0187208	-0.0163457	-0.0138021	-0.011097	-0.00823989	-0.00524301	-0.00212148	0.00110696	0.00442203	0.00780112	0.0112195	0.0146506	0.0180663	0.0214375	0.0247342	0.027926	0.0309827	0.0338746	0.0365728	0.0390499	0.0412802	0.0432403	0.0449093	0.0462689	0.0473043	0.0480039	0.0483595	0.0483669	0.0480254	0.0473383	0.0463124	0.0449582	0.0432897	0.0413242	0.0390819	0.0365857	0.0338608	0.0309345	0.0278356	0.0245939	0.0212401	0.0178051	0.0143195	0.0108135	0.00731619	0.00385533	0.000456962	-0.00285489	-0.00605848	-0.00913458	-0.0120666	-0.0148407	-0.0174459	-0.0198741	-0.02212	-0.0241808	-0.0260563	-0.0277489	-0.0292629	-0.0306044	-0.0317811	-0.0328021	
-0.0335776	-0.0344037	-0.0351017	-0.0356806	-0.0361492	-0.0365158	-0.0367878	-0.0369716	-0.0370724	-0.0370938	-0.0370383	-0.0369067	-0.0366982	-0.0364105	-0.0360401	-0.0355818	-0.0350297	-0.0343764	-0.0336143	-0.0327348	-0.0317296	-0.03059	-0.029308	-0.0278762	-0.0262881	-0.0245387	-0.0226242	-0.020543	-0.0182953	-0.0158836	-0.0133127	-0.0105899	-0.00772526	-0.00473115	-0.00162259	0.00158295	0.00486567	0.00820362	0.0115729	0.0149481	0.0183022	0.0216073	0.0248348	0.027956	0.0309419	0.0337644	0.0363961	0.0388111	0.0409851	0.0428959	0.0445235	0.0458509	0.046864	0.0475517	0.0479063	0.0479238	0.0476036	0.0469485	0.045965	0.0446629	0.0430555	0.0411589	0.0389922	0.036577	0.0339371	0.0310981	0.0280874	0.0249333	0.0216647	0.018311	0.0149014	0.0114647	0.00802861	0.00461985	0.00126349	-0.00201724	-0.00520118	-0.00826944	-0.0112056	-0.0139958	-0.0166287	-0.0190957	-0.0213907	-0.0235102	-0.0254529	-0.0272199	-0.0288141	-0.0302402	-0.0315044	-0.0326141	
-0.0334883	-0.0344043	-0.0351884	-0.0358482	-0.0363911	-0.0368241	-0.0371535	-0.0373846	-0.0375218	-0.0375684	-0.0375264	-0.0373966	-0.0371782	-0.0368693	-0.036467	-0.035967	-0.035364	-0.0346522	-0.0338249	-0.0328751	-0.0317959	-0.0305803	-0.0292218	-0.0277146	-0.0260538	-0.0242358	-0.0222584	-0.0201211	-0.0178253	-0.0153745	-0.0127744	-0.0100328	-0.00716009	-0.00416887	-0.00107408	0.0021071	0.00535538	0.00864952	0.0119666	0.0152821	0.0185704	0.0218049	0.0249585	0.028004	0.0309141	0.0336621	0.0362224	0.0385705	0.0406835	0.0425405	0.0441229	0.0454147	0.0464024	0.0470757	0.0474276	0.0474539	0.0471541	0.046531	0.0455904	0.0443415	0.0427967	0.0409711	0.0388825	0.0365511	0.0339993	0.0312511	0.0283322	0.0252691	0.0220893	0.0188204	0.0154902	0.0121257	0.00875369	0.00539943	0.00208705	-0.00116105	-0.0043243	-0.00738423	-0.0103245	-0.0131313	-0.0157929	-0.0183003	-0.0206465	-0.0228271	-0.0248397	-0.026684	-0.0283617	-0.0298758	-0.031231	-0.0324329	
-0.0334097	-0.0344184	-0.0352913	-0.0360345	-0.0366538	-0.0371549	-0.0375427	-0.0378218	-0.0379958	-0.0380672	-0.0380379	-0.0379083	-0.0376781	-0.0373456	-0.0369084	-0.0363632	-0.0357057	-0.0349311	-0.0340342	-0.0330096	-0.0318518	-0.0305555	-0.0291158	-0.0275286	-0.0257907	-0.0239	-0.0218559	-0.0196592	-0.0173125	-0.0148204	-0.0121893	-0.00942774	-0.00654646	-0.00355824	-0.000477952	0.00267752	0.00588941	0.00913724	0.012399	0.0156514	0.01887	0.0220297	0.025105	0.0280701	0.0308995	0.0335683	0.0360524	0.038329	0.0403766	0.0421758	0.0437092	0.0449619	0.0459213	0.046578	0.046925	0.0469589	0.0466788	0.0460873	0.04519	0.0439952	0.0425144	0.0407615	0.0387532	0.0365081	0.0340472	0.0313927	0.0285687	0.0256	0.0225122	0.0193313	0.0160833	0.012794	0.00948846	0.00619089	0.00292429	-0.000289775	-0.00343139	-0.00648249	-0.00942695	-0.0122508	-0.014942	-0.017491	-0.0198902	-0.022134	-0.024219	-0.0261435	-0.0279075	-0.0295127	-0.030962	-0.0322594	
-0.0333421	-0.0344461	-0.0354102	-0.0362389	-0.0369364	-0.0375069	-0.0379543	-0.0382819	-0.0384927	-0.0385885	-0.0385709	-0.0384402	-0.0381962	-0.0378377	-0.0373628	-0.0367691	-0.0360535	-0.0352123	-0.0342417	-0.0331379	-0.0318971	-0.0305155	-0.0289902	-0.0273188	-0.0254997	-0.0235326	-0.0214183	-0.0191591	-0.0167588	-0.0142232	-0.0115594	-0.00877681	-0.00588644	-0.0029013	0.000163806	0.00329232	0.00646603	0.00966522	0.0128689	0.0160549	0.0192001	0.0222811	0.0252738	0.0281542	0.0308985	0.0334836	0.035887	0.0380876	0.0400657	0.0418031	0.0432839	0.0444943	0.0454227	0.0460602	0.0464006	0.0464405	0.0461793	0.0456192	0.0447651	0.043625	0.0422092	0.0405306	0.0386044	0.0364479	0.0340803	0.0315223	0.028796	0.0259244	0.0229315	0.0198414	0.0166785	0.0134668	0.0102301	0.00699117	0.00377201	0.000593265	-0.00252583	-0.00556763	-0.0085162	-0.0113574	-0.0140792	-0.016671	-0.0191247	-0.0214337	-0.0235932	-0.0256002	-0.0274533	-0.0291524	-0.0306986	-0.0320941	
-0.0332857	-0.0344872	-0.0355447	-0.0364606	-0.0372378	-0.037879	-0.0383867	-0.0387634	-0.0390109	-0.0391307	-0.0391237	-0.0389905	-0.0387308	-0.038344	-0.0378288	-0.0371836	-0.0364063	-0.0354948	-0.0344467	-0.0332597	-0.0319316	-0.0304607	-0.0288456	-0.0270859	-0.0251818	-0.0231346	-0.0209468	-0.0186222	-0.0161659	-0.0135846	-0.0108867	-0.00808199	-0.00518204	-0.00220003	0.000849312	0.00394973	0.0070836	0.010232	0.0133749	0.0164915	0.0195601	0.0225587	0.0254648	0.0282564	0.0309114	0.0334084	0.0357269	0.0378475	0.039752	0.0414239	0.0428487	0.0440135	0.0449081	0.0455241	0.045856	0.0459005	0.0456572	0.0451279	0.0443172	0.0432321	0.0418822	0.040279	0.0384365	0.0363705	0.0340983	0.0316391	0.029013	0.0262412	0.0233457	0.020349	0.0172734	0.0141417	0.0109758	0.00779742	0.00462722	0.00148497	-0.00161078	-0.00464281	-0.00759541	-0.0104544	-0.0132072	-0.015843	-0.0183526	-0.0207284	-0.0229643	-0.0250561	-0.0270005	-0.0287959	-0.0304415	-0.0319377	
-0.0332406	-0.0345417	-0.0356943	-0.0366991	-0.0375574	-0.0382702	-0.038839	-0.0392649	-0.039549	-0.0396922	-0.039695	-0.0395579	-0.0392807	-0.0388633	-0.0383052	-0.0376055	-0.0367635	-0.0357782	-0.0346488	-0.0333747	-0.0319555	-0.0303913	-0.0286826	-0.0268308	-0.024838	-0.0227074	-0.020443	-0.0180501	-0.0155353	-0.0129065	-0.0101729	-0.00734506	-0.00443502	-0.00145613	0.00157692	0.00464823	0.00774073	0.0108364	0.0139162	0.0169605	0.0199493	0.0228619	0.0256779	0.0283768	0.0309384	0.0333434	0.035573	0.0376095	0.0394367	0.0410395	0.0424048	0.0435212	0.0443792	0.0449714	0.0452928	0.0453405	0.0451139	0.0446148	0.0438472	0.0428174	0.0415339	0.0400072	0.0382498	0.0362757	0.0341009	0.0317425	0.0292187	0.026549	0.0237533	0.0208521	0.0178662	0.0148164	0.0117233	0.00860704	0.0054872	0.00238256	-0.000689049	-0.00371087	-0.00666738	-0.00954433	-0.0123289	-0.0150095	-0.0175761	-0.0200201	-0.0223343	-0.0245126	-0.0265505	-0.0284442	-0.0301914	-0.0317904	
-0.0332068	-0.0346093	-0.0358586	-0.0369538	-0.0378942	-0.0386796	-0.0393099	-0.0397853	-0.0401058	-0.0402718	-0.0402835	-0.0401411	-0.0398448	-0.0393947	-0.0387911	-0.0380341	-0.0371243	-0.0360619	-0.0348477	-0.0334829	-0.0319689	-0.0303075	-0.0285015	-0.026554	-0.0244691	-0.0222517	-0.0199077	-0.017444	-0.0148684	-0.0121901	-0.00941933	-0.00656735	-0.00364667	-0.000670862	0.00234547	0.00538674	0.0084365	0.0114775	0.014492	0.0174615	0.0203674	0.0231909	0.0259132	0.0285157	0.0309803	0.0332893	0.0354261	0.0373749	0.039121	0.0406512	0.0419538	0.0430187	0.0438374	0.0444035	0.0447124	0.0447616	0.0445506	0.0440809	0.0433561	0.0423816	0.041165	0.0397156	0.0380442	0.0361636	0.0340876	0.0318318	0.0294123	0.0268467	0.0241528	0.0213493	0.018455	0.0154891	0.0124705	0.00941792	0.00634975	0.00328378	0.000237089	-0.00277405	-0.0057343	-0.00862937	-0.011446	-0.0141722	-0.0167969	-0.0193105	-0.0217043	-0.023971	-0.026104	-0.028098	-0.0299488	-0.0316526	
-0.0331839	-0.0346894	-0.036037	-0.0372239	-0.0382476	-0.0391064	-0.0397988	-0.0403238	-0.0406807	-0.040869	-0.0408886	-0.0407396	-0.0404223	-0.0399375	-0.0392861	-0.0384692	-0.0374885	-0.0363458	-0.0350435	-0.0335844	-0.0319718	-0.0302097	-0.0283027	-0.0262559	-0.0240755	-0.0217681	-0.0193415	-0.0168042	-0.0141655	-0.0114358	-0.00862627	-0.00574906	-0.00281712	0.00015576	0.00315504	0.00616546	0.0091712	0.0121559	0.0151028	0.017995	0.0208152	0.0235464	0.0261716	0.0286742	0.0310379	0.0332473	0.0352875	0.0371447	0.0388062	0.0402603	0.0414969	0.0425072	0.0432839	0.0438214	0.0441158	0.0441649	0.0439682	0.043527	0.0428444	0.0419252	0.0407757	0.039404	0.0378197	0.0360337	0.0340581	0.0319065	0.0295932	0.0271335	0.0245434	0.0218396	0.0190389	0.0161587	0.0132163	0.0102289	0.00721374	0.00418751	0.00116656	-0.00183336	-0.00479712	-0.00771036	-0.0105595	-0.0133319	-0.0160156	-0.0185999	-0.0210748	-0.0234312	-0.0256611	-0.0277573	-0.0297134	-0.0315238	
-0.03317	-0.0347805	-0.0362282	-0.0375083	-0.0386167	-0.03955	-0.0403053	-0.0408803	-0.0412735	-0.0414837	-0.0415104	-0.0413536	-0.0410138	-0.0404923	-0.0397906	-0.038911	-0.0378563	-0.0366299	-0.0352358	-0.0336787	-0.0319638	-0.030097	-0.028085	-0.0259351	-0.0236553	-0.0212545	-0.018742	-0.0161281	-0.0134236	-0.0106403	-0.00779029	-0.00488654	-0.00194252	0.00102774	0.00400975	0.00698862	0.00994911	0.0128758	0.015753	0.0185653	0.0212969	0.0239325	0.026457	0.0288559	0.0311148	0.0332204	0.03516	0.0369216	0.0384944	0.0398686	0.0410356	0.041988	0.0427197	0.043226	0.0435036	0.0435507	0.0433668	0.0429531	0.0423121	0.0414479	0.0403658	0.0390726	0.0375762	0.0358861	0.0340125	0.0319669	0.0297617	0.0274101	0.024926	0.022324	0.0196191	0.0168266	0.0139624	0.011042	0.00808134	0.00509614	0.00210191	-0.000886096	-0.00385301	-0.00678439	-0.00966634	-0.0124855	-0.0152292	-0.0178854	-0.0204427	-0.0228906	-0.0252193	-0.0274195	-0.029483	-0.0314021	
-0.0331453	-0.0348611	-0.0364091	-0.0377826	-0.0389757	-0.0399834	-0.0408012	-0.0414258	-0.0418546	-0.0420858	-0.0421185	-0.0419526	-0.0415888	-0.0410288	-0.040275	-0.0393306	-0.0381997	-0.0368873	-0.0353989	-0.0337412	-0.0319213	-0.0299472	-0.0278277	-0.0255721	-0.0231906	-0.020694	-0.0180935	-0.0154011	-0.0126292	-0.00979073	-0.00689906	-0.00396788	-0.00101121	0.00195669	0.00492136	0.00786826	0.0107828	0.0136504	0.0164566	0.0191873	0.0218283	0.0243662	0.0267878	0.0290804	0.0312319	0.033231	0.035067	0.0367301	0.0382114	0.0395029	0.0405976	0.0414894	0.0421735	0.0426462	0.0429048	0.0429479	0.0427751	0.0423874	0.0417868	0.0409765	0.039961	0.0387456	0.037337	0.0357426	0.033971	0.0320318	0.0299351	0.0276921	0.0253147	0.0228152	0.0202069	0.017503	0.0147177	0.0118651	0.00895978	0.00601629	0.0030494	7.38065e-05	-0.00289585	-0.00584508	-0.00875963	-0.0116256	-0.0144292	-0.0171575	-0.0197975	-0.0223372	-0.0247649	-0.0270696	-0.0292409	-0.0312691	
